id,business_id,user_id,stars,date,text,useful,funny,cool
--fJaA_komM4Ewa-w2Y-ww,ax4ztJvW28xgGvI0OPqGcQ,f-eoW1jeCLNRXrx5E05kxg,4,"2016-05-16 00:00:00","The number of check-ins I have on Yelp is just a lie, I had probably come to this place more than two hand fulls and New City never disappoints. 

This HK style restaurant has been around for a very long time, I am sure other Yelpers may also agree with their OG status. New city has always served up hk cafe fast food. Your typical ABCDEFGHIJK etc value meals. Who can beat alphabetical value meals which all come with a drink for an average $7-$8! 

The food portions are a good medium size portion. Not too small or too large. The environment pace is good because they're pretty quick most of the waitresses there are very attentive to you. Overall, the food is pretty awesome. It's cheap and tastes good. 

My most recent visit they had renovated the interior which looks really nice. New LED chandelier, new glass wall sidings, new floor tiles and all tables and chairs have been replaced. GOOD JOB new city!! I would of gave this place a perfect 5 stars but unfortunately the entrance area sucks. Especially when it gets busy people block up the entrance way and hard to get out..",0,0,2
--FlnjPY7sg8_wvt4zKP9A,QvPheSB0kI_rrsyM4xAznw,-NbRV27qiwLFiTGdhNJS1g,5,"2014-12-24 00:00:00","Came across this one salon when I was in Scottsdale with my Dad, and the entire experience was just fantastic. The place was almost full of customers at the time I came in but they took me in almost right away. I got a simple manicure for the holiday, which was done by Tammy, and it was beautiful.  Tammy is one of the best nail technician I have come across in a long time. She was meticulous, paying close attention to every last bit of details on my nails. The salon environment was great too. It's been quite some time since I got to relax because of the hectic semester I had, but this place allowed me to finally relax, and I loved it!  "Thank you, Tammy! I'll be back soon!"",0,0,0
--fLXVawXi52Jb5iDCHbVQ,osaAof7PCiXg6GRdUjL6mQ,F_gzoFvtq0gAdilWyE9yaA,4,"2014-05-11 00:00:00","Excellent food. Pitas are always served warm and soft. Baklava to die for. My favorite there is the kafta kabob entree and their baba ghanouj is simply awesome! If you're in the mood for Mediterranean - this is THE PLACE to go! Easily the best in this side of town.",0,0,0
--fn-t4Lvl8oqA8z6yaiEw,cldHnldJ-9PbhcXe73CiTg,nyvh9W843HwoSENCg0FH9g,1,"2017-09-28 00:00:00","Filthy conditions. This place is just a cash cow for the attorney who charges them $500,000.00 to lease per year.",1,0,0
--fTgxWISLsiO-tjDgK7Qg,BIBWGO_r_1znnlmLbp4Nxg,YPGXfeuX2WULc5tHShEYFQ,1,"2013-02-18 00:00:00","On Super Bowl weekend 2013 my husband and I stayed at the Golden Nugget in room 19117. The following day, Saturday, we decided to go check out the Red Rock Hotel.  We left our room at approx. 10:00 am and placed the privacy please sign on the door. We were out of the room until approx. 5:00pm. During that time my jewelry box was stolen. When I contacted the security dept. a gentleman came to our room and took a report in a very small piece of paper that didn't appear to be very official. He did explain that Loss Prevention would be in contact with us in 5-7 days. When we contacted the Loss Prevention Dept. later the following week he informed us that according to their records there had been some activity in our room while we were away. I asked why someone would enter our room when the privacy please sign was hanging on the door. The gentleman I spoke with told me that someone could have removed the sign while passing by and we had no proof that the sign was there. I explained that when my husband and I returned to the room that evening the sign was still on the door. He told me that the person who entered the room had a "stellar" reputation and was a long time employee with no complaints. I guess the question is why did they steal my jewelry regardless of weather the sign was on the door or not, which it definitely was. Why would someone enter my room without cleaning it, changing the towels etc. There was no signs that anyone had entered the room other than to take the jewelry box. Since the value of the jewelry was quite expensive they have failed to take any responsibility for the employee responsible... Hopefully LVPD will take some action and find the guilty employee. What a horrible experience!",1,0,0
--fTluKUGbNwBPCuCeBuWQ,lsXRQ6DxyrbMFhl8croN8Q,FBsogqg5RvkrixRIDbv_cA,2,"2017-10-20 00:00:00","I've been here a few times. Tonight we came in around 7:30 and I feel like they put some of their ice cream away, only half the ice cream was on display. They didn't have most the flavors we asked for. I ordered a couple cuts of ice cream to go I had to ask for a bag. They need better customer service skills.",0,0,0
--fTxom4Ux4NqxRQjE29DA,lrAUseySfmFeZkWOGfsKnQ,jRAX9nO9p0-vgkO3K6vx0w,5,"2016-03-04 00:00:00","I'm from California and this place is legit. The hot sauce is f"@& hot. Definitely a good place to grab a late nite taco.",1,0,1
--Fu1nrOofGOx_6QA9jmpA,rflwC4-PPTXBS89vK5iH7w,Lu1diju1ppwXEbg7BYGh-w,5,"2017-08-04 00:00:00","This was easily one of the best experiences I've ever had doing my hair. The salon is very cute and extremely quaint. Ashley is super nice and knowledgeable with hair colors. I didn't need to tell her much for her to turn my deep roots of orange mess to the lovely long shiny layered curls. It was beyond amazing!! The highlights were right on the spot! Without a doubt I'll be coming back for more, thank you Ashley!!",0,0,0
--fUseLKhd_RIpoF1vM6uA,5-qYtBErnLUh02n9z2Verw,S0CoIlPKRmijNgC9v649xw,1,"2015-08-05 00:00:00","They are absolute swindlers.  I have had to get Buick's corporate customer service department involved, and the district manager lied about what assistance they had offered me.  The service rep I spoke to also lied through his teeth.  This is a horrific dealership, and I will never purchase from them again.  Contact me and I'll be happy to provide documentation and exactly whom I spoke to and how they ended up overcharging me $12k that they refuse to do anything about.  Avoid!!",3,4,4
--Fvi-4UJ4nM6Lln4MRuxg,EJc15a6zqP3iKqz2uGU_Zw,q15RZYM456u4ODwQY8yi5g,4,"2013-05-05 00:00:00","While attending a wedding in Charlotte, it became necessary for an "emergency" nail color change.  This place came highly rated on Yelp, and did not disappoint.  Friendly, quick, professional, and not a big cost.  I would recommend it.",0,0,0
--FwX6sSeRtPFSeenaiLiQ,_nB8HNT2IDRhlAoY9TPYew,93BMxByxerhAvG1ccUUQPA,5,"2014-04-24 00:00:00","I love this place. Get take out a couple times a month and dine in as well. The staff is so nice. Love the avocado roll and the noodle dishes are great too. Awesome happy hour and lunch special. Definitely recommend!",0,0,0
--fwZZVDtexlDn2L9BYPOQ,BIBWGO_r_1znnlmLbp4Nxg,Mkbyqoi6Hb8WqoPhtlmzSw,2,"2015-04-29 00:00:00","Other than the pool there was nothing that really makes this hotel stand out, the prices are like prices you would pay to stay on the actual strip, but your not. I understand its an older hotel, but hotels are really supposed to be about hospitality. So how hospitable is it to charge $4 for a bottle of water, when you know people are in a casino drinking all night or even just walking around in the cigarette smoke, you wake up dry and it's going to cost $4 for a bottle of water, Crystal Geyser at that, it could at least be Fiji or Smartwater or something actually worth it. I can buy a case of Crystal Geyser for $4 at the Walgreens two blocks away. And, there are no vending machines, so unless you bring your own your stuck, and seriously $10 for coffee in a $200+ a night room with a rusty bathtub, these things are usually complimentary. Other than that the room was clean, and maid service came in a timely manner, they just need to stop nickel and diming patrons of their hotel, not a good look.",0,1,0
--fx8ZVq4dG9UGSSzwBGcw,D_cSpOD5fYkCE7gJC0_Vew,_8rzr7qDW5amEsUu1a642w,4,"2013-11-06 00:00:00","This is a hidden gem. 

We ordered the chicken shish kabab and the lamb shish kabab for dinner.   It came with pita bread, huge salad, mains and one side(potatoes and rice).  The kababs were amazing!  Loved the potatoes too!  There were more than enough food for 2.  Dinner for 2 including tips for $40.  Great Value.  

Not sure why they named it Yummy Grill though. Needs a better name in my opinion.",0,0,0
--g0Cy5cxSBydmKidFwqgg,vIr0LbBNDTB0HV0DZrnk6A,DzZvIGb35sE8R1GIwgzz1A,5,"2015-07-18 00:00:00","When you go to Lily see Pete the bartender he is knowledgeable friendly, professional and a excellent bar tender! All the other staff is friendly and professional as well!",0,0,0
--g1rHs9dBgPTsm6EgBR-Q,lOpz9DxyMVfLKbET7EVdTQ,0nF4m2Zt_fQ-LH0MVx1w4A,2,"2012-11-25 00:00:00","I've been to Tiffany's many times before. It is local, convenient, and they have a large menu with pretty good food. 

I was there this morning and we were a group of 8 who haven't seen each other in quite some time. After just a bit over an hour, we were asked to stop our conversations and leave the table as they needed it for other guests. Never before have I ever been asked to get up and leave even if we already finished eating. 

So - if you want a very quick meal, this is the place to go, if you are looking to enjoy yourself, then I would choose somewhere else.",3,1,0
--G1VuQrYBeQiWg9WVT7Xg,N6MzDoao6s68nAIW8vS9dQ,bS7szyA-CZFfp9T-UwUDKg,5,"2016-03-28 00:00:00","First off, I have never written a review for anything on yelp. I wanted to write this review to share my  Biaggio's experience.  My wife and I live in Henderson and we were going to a church meeting in Summerlin. Instead of picking up the pizza's at our typical Henderson pizzerias, we decided to try a place closer to where the meeting was. I got on yelp and found Biaggio's. My wife placed the order online. Our meeting was at 6:30 and we got to Biaggio's at about 6:15.  It turns out they had the order wrong. They only made one pizza and it was the wrong pizza.  We ordered two.  We decided to wait for them to make the two we ordered. We sat down and Biaggio came to the table and immediately offered us drinks on the house. I said no thanks, we are in a hurry.  He then brought out an envelope with a $30 gift card.  We were shocked, this went above and beyond in customer service. A few minutes later, the pizzas we ordered were ready. We went to pay, and he wouldn't let us.  Everything was on the house. Not only did he give us the two pizzas we ordered for free, but also the pizza they mistakingly made, with wings and garlic knots. We couldn't believe it. we have never had better customer service. When we got there we were really annoyed, when we left, it was one of the best restaurant experiences we ever had.  By the way, the food was outstanding. Pizza was great and the garlic knots are out of this world.  Biaggio's is what all restaurants should be - great food and great customer service. We will be back.",0,0,0
--g4u9zSw2Oao2Q9Mx6k_g,RJdSwvgAd2TRdQw4iOsrag,c7C5QziJbx6JOnQFiOxUXQ,4,"2015-05-19 00:00:00","One of the few places on Prince Arthur that doesn't make me want to puke. 

$12 (before tax and tip) got me a big bowl of guacamole, 3 tasty tacos and a refreshing glass of horchata (rice milk, cinnamon, etc - try it). The service was fantastic and the food felt authentic. There are also a few tables set up outside if you feel like people watching... or looking at the fountain... whatever you're into. 

All in all, a fantastic experience. Can't wait to try their huevos rancheros!",2,4,3
--g56_QB5guZd23aIcVoIQ,UEvT2XH9RVFaZQqmw_f4xQ,r8OXB0lsx-1Gj3meCNdejQ,1,"2012-01-27 00:00:00","This was the worst visit to an urgent care I have ever been to. I waited over three hours for a doctor to see me. Nothing urgent about this place. The doctor finally saw me she said she would write a prescription for me. Again I waited about 20 minutes. Finally I left my "room" and went to the nurses station to get my prescription that was just sitting there. At this point in time after waiting so long all the pharmacies were closed and it was too late ti be filled.
